sentiment-1 : word-1,sentiment-0 : word-0,sentiment-1 : word-0,lemma,word_set,accuracy
22,24798,24978,drivel,"{'drivels', 'drivel'}",25180
492,24328,24508,skin,"{'skinning', 'skin', 'skins'}",25180
567,24613,24433,approach,"{'approaches', 'approaching', 'approach', 'approached'}",25180
786,24393,24214,continue,"{'continuing', 'continues', 'continued', 'continue'}",25179
800,24379,24200,sine,{'sine'},25179
1655,23524,23345,feature,"{'featuring', 'feature', 'features', 'featured'}",25179
1224,23955,23776,anger,"{'angered', 'angering', 'anger', 'angers'}",25179
75,24747,24925,obnoxious,{'obnoxious'},25178
1095,24083,23905,note,"{'noted', 'note', 'noting', 'notes'}",25178
1203,23975,23797,owl,"{'owls', 'owl'}",25178
760,24062,24240,vice,"{'vice', 'vices', 'viced'}",25178
599,24579,24401,language,"{'language', 'languages'}",25178
5791,19386,19209,die,"{'dies', 'die', 'dying', 'died'}",25177
717,24460,24283,resse,{'resses'},25177
341,24482,24659,laine,{'laine'},25177
3094,22083,21906,pie,"{'pie', 'pies'}",25177
292,24885,24708,sensitive,"{'sensitive', 'sensitives'}",25177
607,24570,24393,physic,{'physic'},25177
7902,17275,17098,ole,{'ole'},25177
1016,24161,23984,unit,"{'unit', 'units'}",25177
600,24577,24400,guage,"{'guage', 'guaging'}",25177
549,24628,24451,bell,"{'bell', 'bells'}",25177
440,24737,24560,collection,"{'collection', 'collections'}",25177
558,24618,24442,rice,{'rice'},25176
30,24794,24970,horrid,{'horrid'},25176
566,24258,24434,nap,"{'napping', 'naps', 'nap'}",25176
1487,23689,23513,nest,"{'nest', 'nests'}",25176
2762,22414,22238,begin,"{'begin', 'begining', 'begun', 'began', 'begins'}",25176
50,24774,24950,horrendous,{'horrendous'},25176
679,24497,24321,lean,"{'leaner', 'leaning', 'leans', 'lean', 'leaned'}",25176
251,24924,24749,crafted,{'crafted'},25175
290,24535,24710,computer,"{'computers', 'computer'}",25175
1066,24109,23934,element,"{'elements', 'element'}",25175
171,24655,24829,plod,"{'plodded', 'plods', 'plodding', 'plod'}",25174
418,24756,24582,vic,{'vic'},25174
1699,23475,23301,matic,{'matic'},25174
247,24927,24753,fabulous,{'fabulous'},25174
1815,23359,23185,spit,"{'spitting', 'spits', 'spitted', 'spit'}",25174
62,24764,24938,miscast,"{'miscast', 'miscasts', 'miscasted'}",25174
446,24728,24554,conflict,"{'conflicts', 'conflict', 'conflicted'}",25174
80,24747,24920,cringe,"{'cringed', 'cringes', 'cringe'}",25173
330,24497,24670,lure,"{'lures', 'lured', 'lure', 'luring'}",25173
259,24568,24741,dimension,"{'dimension', 'dimensions'}",25173
1422,23751,23578,pop,"{'pops', 'popping', 'popped', 'pop', 'poped'}",25173
1159,23668,23841,odd,"{'oddest', 'odder', 'odds', 'odd'}",25173
168,24659,24832,competent,{'competent'},25173
642,24531,24358,counter,"{'counter', 'countering', 'countered', 'counters'}",25173
536,24637,24464,physical,{'physical'},25173
587,24585,24413,pert,{'pert'},25172
647,24525,24353,plenty,{'plenty'},25172
169,24659,24831,dvice,{'dvice'},25172
406,24766,24594,silent,"{'silents', 'silent'}",25172
169,24659,24831,advice,"{'advice', 'advices'}",25172
10967,13861,14033,ga,{'ga'},25172
1108,23720,23892,heck,{'heck'},25172
111,24717,24889,wreck,"{'wrecks', 'wrecking', 'wreck'}",25172
292,24536,24708,compute,"{'computing', 'compute'}",25172
1830,23342,23170,bat,"{'bats', 'bat'}",25172
976,24195,24024,comic,{'comic'},25171
511,24660,24489,chemistry,{'chemistry'},25171
2452,22377,22548,one,{'ones'},25171
606,24565,24394,roach,"{'roaches', 'roach'}",25171
342,24828,24658,balance,"{'balancing', 'balance', 'balances'}",25170
740,24430,24260,wild,"{'wildest', 'wilds', 'wild'}",25170
76,24754,24924,ashamed,{'ashamed'},25170
1040,23790,23960,key,"{'key', 'keys'}",25170
319,24851,24681,provoke,"{'provoke', 'provoking', 'provoked', 'provokes'}",25170
367,24803,24633,interact,"{'interacted', 'interact', 'interacts', 'interacting'}",25170
520,24650,24480,century,"{'centuries', 'century'}",25170
98,24732,24902,cliche,"{'cliche', 'cliches'}",25170
59,24772,24941,useless,{'useless'},25169
312,24519,24688,compete,"{'competes', 'competing', 'competed', 'compete', 'competeing'}",25169
81,24750,24919,ashame,{'ashame'},25169
603,24566,24397,travel,"{'travel', 'travels', 'traveling', 'travelled', 'traveled', 'travelling'}",25169
819,24350,24181,yr,{'yr'},25169
385,24784,24615,realism,{'realism'},25169
465,24703,24535,roughly,{'roughly'},25168
314,24854,24686,traditional,{'traditional'},25168
10871,13961,14129,bi,{'bi'},25168
375,24793,24625,oration,"{'orations', 'oration'}",25168
511,24657,24489,rule,"{'ruling', 'rules', 'ruled', 'rule'}",25168
640,24528,24360,relate,"{'related', 'relate', 'relating', 'relates'}",25168
865,23968,24135,quick,"{'quickest', 'quicker', 'quick'}",25167
2247,22920,22753,dee,{'dee'},25167
409,24758,24591,alb,{'alb'},25167
651,24516,24349,equal,"{'equaling', 'equalled', 'equal', 'equals', 'equaled', 'equalling'}",25167
3299,21534,21701,che,{'ched'},25167
903,24264,24097,photo,"{'photo', 'photos'}",25167
481,24686,24519,bind,"{'bound', 'bind', 'binds', 'binded'}",25167
418,24749,24582,recognize,"{'recognize', 'recognizing', 'recognized', 'recognizes'}",25167
181,24653,24819,wanna,{'wanna'},25166
189,24645,24811,failure,"{'failures', 'failure'}",25166
221,24613,24779,freak,"{'freaks', 'freak', 'freaked'}",25166
287,24547,24713,clue,"{'clues', 'clue', 'clued'}",25166
2045,23121,22955,short,"{'shorts', 'short', 'shortest'}",25166
259,24575,24741,uh,{'uh'},25166
350,24816,24650,gland,"{'gland', 'glands'}",25166
312,24522,24688,confuse,"{'confuse', 'confuses'}",25166
114,24720,24886,intentionally,{'intentionally'},25166
1031,23803,23969,convince,"{'convinced', 'convincing', 'convinces', 'convince'}",25166
1286,23879,23714,mini,{'mini'},25165
208,24627,24792,stock,"{'stock', 'stocked', 'stocking', 'stocks'}",25165
783,24382,24217,deed,"{'deed', 'deeds'}",25165
493,24672,24507,current,"{'current', 'currents'}",25165
197,24968,24803,timeless,{'timeless'},25165
1686,23149,23314,stop,"{'stop', 'stops', 'stoped', 'stopped', 'stopping'}",25165
386,24450,24614,gust,{'gust'},25164
7855,16981,17145,gin,"{'gins', 'gin'}",25164
655,24509,24345,lance,"{'lance', 'lances'}",25164
282,24882,24718,blend,"{'blending', 'blend', 'blends', 'blended'}",25164
686,24478,24314,teal,{'teal'},25164
668,24495,24332,depend,"{'depend', 'depends', 'depending', 'depended'}",25163
835,24328,24165,aur,{'aur'},25163
233,24930,24767,warming,{'warming'},25163
17423,7414,7577,od,{'od'},25163
560,24603,24440,orb,"{'orb', 'orbs'}",25163
337,24826,24663,witty,"{'witty', 'wittiest'}",25163
509,24654,24491,chemist,"{'chemists', 'chemist'}",25163
3212,21951,21788,lace,"{'lace', 'laced', 'lacing', 'laces'}",25163
293,24544,24707,clothe,"{'clothes', 'clad', 'clothed', 'clothe'}",25163
1356,23807,23644,sell,"{'sell', 'sold', 'sells', 'selling'}",25163
584,24578,24416,minis,{'minis'},25162
83,24755,24917,overact,"{'overacts', 'overacting', 'overacted', 'overact'}",25162
1721,23117,23279,title,"{'titling', 'titles', 'title', 'titled'}",25162
340,24822,24660,psychological,{'psychological'},25162
721,24441,24279,eventually,{'eventually'},25162
40,24798,24960,cardboard,"{'cardboard', 'cardboards'}",25162
1278,23884,23722,despite,"{'despite', 'despited'}",25162
166,24672,24834,rental,"{'rental', 'rentals'}",25162
1022,24140,23978,particularly,{'particularly'},25162
2397,22441,22603,woo,"{'wooing', 'woo', 'wooed'}",25162
566,24596,24434,soul,"{'souls', 'soul'}",25162
759,24403,24241,eave,{'eaves'},25162
87,24751,24913,alright,{'alright'},25162
783,24056,24217,pal,"{'pals', 'pal'}",25161
262,24899,24738,weave,"{'weave', 'weaving', 'woven', 'weaved', 'weaves'}",25161
229,24932,24771,fabu,{'fabu'},25161
22,24817,24978,abysmal,{'abysmal'},25161
449,24712,24551,desire,"{'desiring', 'desired', 'desires', 'desire'}",25161
376,24463,24624,phone,"{'phoned', 'phone', 'phones', 'phoning'}",25161
1398,23763,23602,rant,"{'rant', 'ranting', 'rants', 'ranted'}",25161
1672,23167,23328,involve,"{'involve', 'involving', 'involves', 'involved'}",25161
327,24512,24673,yea,{'yea'},25161
725,24436,24275,sence,"{'sence', 'sences'}",25161
206,24633,24794,mum,"{'mum', 'mums'}",25161
456,24704,24544,sky,"{'sky', 'skies'}",25160
1182,23978,23818,ony,{'ony'},25160
450,24710,24550,legend,"{'legends', 'legend'}",25160
286,24554,24714,grav,{'grav'},25160
31,24809,24969,worthless,{'worthless'},25160
628,24532,24372,inform,"{'informs', 'informed', 'informing', 'inform'}",25160
334,24825,24666,convention,"{'conventions', 'convention'}",25159
347,24812,24653,interpret,"{'interpret', 'interprets', 'interpreted', 'interpreting'}",25159
471,24688,24529,comfort,"{'comfort', 'comforted', 'comforting', 'comforts'}",25159
273,24886,24727,bond,"{'bonds', 'bonded', 'bond'}",25159
3733,21108,21267,hard,"{'harder', 'hardest', 'hards', 'hard'}",25159
468,24691,24532,award,"{'award', 'awards', 'awarding', 'awarded'}",25159
782,24377,24218,rum,{'rum'},25159
874,24285,24126,lib,{'lib'},25159
168,24673,24832,tooth,"{'teeth', 'tooth'}",25159
676,24482,24324,eventual,{'eventual'},25158
1428,23730,23572,finally,{'finally'},25158
774,24384,24226,singly,{'singly'},25158
495,24663,24505,gla,{'glas'},25158
322,24520,24678,assume,"{'assume', 'assuming', 'assumed', 'assumes'}",25158
1017,24141,23983,gag,"{'gags', 'gagged', 'gagging', 'gag'}",25158
2130,23028,22870,viewer,"{'viewers', 'viewer'}",25158
112,24731,24888,mud,{'mud'},25157
1328,23829,23672,liver,{'liver'},25157
45,24798,24955,unintentionally,{'unintentionally'},25157
349,24808,24651,convent,"{'convents', 'convent'}",25157
140,24703,24860,wander,"{'wander', 'wandered', 'wandering', 'wanders'}",25157
2635,22208,22365,ape,"{'ape', 'aping', 'aped', 'apes'}",25157
314,24842,24686,bitter,"{'bitterest', 'bitter'}",25156
935,24221,24065,stage,"{'staged', 'staging', 'stage', 'stages'}",25156
86,24758,24914,halfway,{'halfway'},25156
414,24742,24586,owner,"{'owner', 'owners'}",25156
392,24452,24608,suddenly,{'suddenly'},25156
933,24223,24067,steal,"{'steals', 'stole', 'steal', 'stealing', 'stolen'}",25156
2659,22497,22341,cur,{'cur'},25156
475,24681,24525,study,"{'studied', 'study', 'studies', 'studying'}",25156
372,24784,24628,symbol,"{'symbol', 'symbols'}",25156
594,24561,24406,cold,"{'colder', 'cold', 'coldest'}",25155
356,24799,24644,olden,{'olden'},25155
979,23866,24021,exact,"{'exacts', 'exacted', 'exact'}",25155
294,24861,24706,emotionally,{'emotionally'},25155
1384,23771,23616,beginning,"{'beginnings', 'beginning'}",25155
260,24585,24740,butt,"{'butt', 'butted', 'butting'}",25155
376,24779,24624,challenge,"{'challenges', 'challenge', 'challenging', 'challenged'}",25155
172,24673,24828,frankly,{'frankly'},25155
985,24169,24015,ability,"{'ability', 'abilities'}",25154
673,24173,24327,box,"{'boxing', 'box', 'boxes'}",25154
466,24688,24534,essential,"{'essentials', 'essential'}",25154
315,24531,24685,intended,{'intended'},25154
421,24733,24579,satisfy,"{'satisfy', 'satisfies'}",25154
354,24800,24646,fate,"{'fate', 'fated', 'fates'}",25154
1486,23668,23514,thy,{'thy'},25154
251,24903,24749,tremendous,{'tremendous'},25154
354,24493,24646,clot,{'clot'},25153
338,24815,24662,humanity,"{'humanity', 'humanities'}",25153
1351,23496,23649,bed,"{'bedding', 'beds', 'bed', 'bedded'}",25153
5317,19836,19683,ale,{'ale'},25153
641,24512,24359,political,{'political'},25153
152,24695,24848,wand,{'wand'},25153
463,24384,24537,burn,"{'burning', 'burns', 'burn', 'burned', 'burnt'}",25153
2074,23079,22926,hort,"{'hort', 'horts'}",25153
581,24266,24419,sudden,{'sudden'},25153
620,24533,24380,aria,{'aria'},25153
2245,22602,22755,tv,"{'tv', 'tvs'}",25153
191,24961,24809,splendid,{'splendid'},25152
533,24619,24467,formation,"{'formations', 'formation'}",25152
541,24611,24459,seek,"{'seeks', 'seeking', 'seek', 'sought'}",25152
1044,24108,23956,psych,{'psych'},25152
219,24932,24781,vivid,{'vivid'},25151
205,24946,24795,ensemble,"{'ensemble', 'ensembles'}",25151
354,24495,24646,cloth,"{'cloth', 'cloths'}",25151
775,24074,24225,imagine,"{'imagined', 'imagines', 'imagining', 'imagine'}",25151
1208,23943,23792,question,"{'question', 'questioned', 'questioning', 'questions'}",25151
2099,23051,22901,understand,"{'understanding', 'understand', 'understands', 'understood'}",25150
196,24954,24804,pleasantly,{'pleasantly'},25150
794,24356,24206,tellin,{'tellin'},25150
2567,22283,22433,pear,"{'pears', 'pear'}",25150
195,24655,24805,stretch,"{'stretched', 'stretching', 'stretch', 'stretchs', 'stretches'}",25150
1080,23770,23920,wise,"{'wise', 'wiser', 'wising', 'wised', 'wises', 'wisest'}",25150
593,24557,24407,zat,{'zat'},25150
973,24177,24027,dian,{'dian'},25150
11836,13314,13164,fro,{'fro'},25150
434,24417,24566,gory,"{'gory', 'goriest'}",25149
250,24899,24750,complaint,"{'complaints', 'complaint'}",25149
85,24766,24915,retard,"{'retard', 'retards'}",25149
210,24939,24790,happiness,{'happiness'},25149
496,24653,24504,decade,"{'decade', 'decades'}",25149
234,24915,24766,appiness,{'appiness'},25149
206,24943,24794,portrait,"{'portraits', 'portrait'}",25149
319,24829,24681,international,{'international'},25148
566,24582,24434,pair,"{'pairing', 'paired', 'pairs', 'pair'}",25148
363,24785,24637,settle,"{'settling', 'settled', 'settle', 'settles'}",25148
222,24926,24778,innocence,{'innocence'},25148
341,24511,24659,damn,"{'damn', 'damned', 'damning', 'damnest', 'damns'}",25148
95,24757,24905,breast,"{'breasts', 'breast'}",25148
460,24688,24540,price,"{'priced', 'price', 'prices'}",25148
339,24809,24661,confront,"{'confronts', 'confronting', 'confront', 'confronted'}",25148
383,24469,24617,asse,{'assed'},25148
773,24079,24227,doo,"{'doos', 'doo'}",25148
252,24895,24748,loyal,{'loyal'},25147
290,24857,24710,maint,{'maint'},25147
1152,23701,23848,rally,"{'rallies', 'rally'}",25147
474,24673,24526,cuss,"{'cussing', 'cuss', 'cussed', 'cusses'}",25147
99,24754,24901,dude,"{'duded', 'dude', 'dudes'}",25147
295,24851,24705,urban,{'urban'},25146
537,24317,24463,attack,"{'attacking', 'attack', 'attacks', 'attacked'}",25146
1487,23659,23513,sever,"{'severing', 'severs', 'sever'}",25146
22359,2495,2641,ro,{'ro'},25146
784,24362,24216,accept,"{'accepts', 'accept', 'accepting', 'accepted'}",25146
768,24378,24232,sight,"{'sight', 'sights'}",25146
576,24569,24424,aire,{'aire'},25145
708,24437,24292,successful,{'successful'},25145
296,24559,24704,grace,"{'gracing', 'graces', 'grace', 'graced'}",25145
417,24728,24583,deter,"{'deterring', 'deters', 'deter', 'deterred'}",25145
732,24413,24268,info,{'info'},25145
8495,16360,16505,chi,{'chi'},25145
325,24820,24675,radu,{'radu'},25145
218,24926,24782,triumph,"{'triumphing', 'triumphs', 'triumphed', 'triumph'}",25144
537,24607,24463,vey,{'vey'},25144
1154,23702,23846,drive,"{'driving', 'drove', 'driven', 'drives', 'drive'}",25144
505,24638,24495,represent,"{'represents', 'represented', 'representing', 'represent'}",25143
743,24400,24257,own,"{'owning', 'owns', 'owned'}",25143
19,24838,24981,laughably,{'laughably'},25143
301,24842,24699,contempo,{'contempo'},25143
290,24568,24710,tock,{'tock'},25142
323,24819,24677,oui,{'oui'},25142
370,24772,24630,celeb,{'celeb'},25142
278,24864,24722,faithful,{'faithful'},25142
612,24246,24388,oz,{'oz'},25142
521,24621,24479,shad,{'shad'},25142
233,24909,24767,treasure,"{'treasures', 'treasure', 'treasuring'}",25142
445,24413,24555,anna,{'anna'},25142
593,24549,24407,record,"{'recording', 'recorded', 'records', 'record'}",25142
1864,23278,23136,net,"{'nets', 'net', 'netting', 'netted'}",25142
221,24637,24779,that,{'thats'},25142
1019,24123,23981,desi,{'desi'},25142
370,24772,24630,youth,"{'youth', 'youths'}",25142
877,24264,24123,novel,"{'novel', 'novels'}",25141
465,24676,24535,photography,{'photography'},25141
634,24225,24366,gal,"{'gal', 'gals'}",25141
92,24767,24908,blatant,{'blatant'},25141
888,23971,24112,result,"{'results', 'result', 'resulting', 'resulted'}",25141
294,24847,24706,contemporary,"{'contemporary', 'contemporaries'}",25141
320,24539,24680,slap,"{'slap', 'slapping', 'slapped', 'slaps'}",25141
277,24864,24723,maintain,"{'maintain', 'maintaining', 'maintains', 'maintained'}",25141
329,24811,24671,peace,"{'peaces', 'peace'}",25140
177,24963,24823,sadness,{'sadness'},25140
386,24754,24614,understanding,"{'understanding', 'understandings'}",25140
6616,18244,18384,rig,"{'rigged', 'rig', 'rigging', 'rigs'}",25140
58,24802,24942,repetitive,{'repetitive'},25140
1054,24086,23946,fron,{'fron'},25140
1257,23603,23743,speak,"{'speaking', 'spoke', 'speak', 'speakes', 'speaks', 'spoken'}",25140
61,24800,24939,trite,{'trite'},25139
517,24344,24483,student,"{'students', 'student'}",25139
309,24830,24691,fide,"{'fide', 'fides'}",25139
381,24758,24619,azz,{'azz'},25139
81,24780,24919,lazy,"{'laziest', 'lazier', 'lazy'}",25139
259,24880,24741,overlook,"{'overlooks', 'overlooked', 'overlook', 'overlooking'}",25139
479,24660,24521,arrive,"{'arrived', 'arriving', 'arrives', 'arrive'}",25139
685,24454,24315,adapt,"{'adapts', 'adapting', 'adapted', 'adapt'}",25139
247,24614,24753,grave,"{'gravest', 'grave', 'graves'}",25139
503,24636,24497,personality,"{'personalities', 'personality'}",25139
336,24803,24664,apartment,"{'apartments', 'apartment'}",25139
22492,2370,2508,co,{'co'},25138
190,24672,24810,pretend,"{'pretending', 'pretended', 'pretend', 'pretends'}",25138
357,24781,24643,comedic,{'comedic'},25138
29,24833,24971,unoriginal,"{'unoriginals', 'unoriginal'}",25138
5642,19496,19358,make,"{'maked', 'making', 'makeing', 'makes'}",25138
1793,23344,23207,reak,"{'reak', 'reaks'}",25137
298,24839,24702,temporary,{'temporary'},25137
1019,24118,23981,offer,"{'offers', 'offered', 'offer', 'offering'}",25137
995,24142,24005,media,"{'media', 'medias'}",25137
641,24222,24359,camp,"{'camps', 'camp', 'campest', 'camped'}",25137
836,24301,24164,easily,{'easily'},25137
282,24581,24718,drunk,"{'drunks', 'drunkest', 'drunk'}",25137
365,24498,24635,gay,"{'gayest', 'gay', 'gays'}",25137
528,24335,24472,concept,"{'concepts', 'concept'}",25137
90,24773,24910,joint,"{'joint', 'joints'}",25137
105,24758,24895,cheese,"{'cheese', 'cheesed', 'cheeses', 'cheesing'}",25137
1546,23590,23454,dese,{'dese'},25136
8902,15962,16098,able,"{'able', 'ables', 'ablest'}",25136
257,24879,24743,reward,"{'reward', 'rewards'}",25136
285,24851,24715,authentic,{'authentic'},25136
104,24760,24896,porno,"{'pornos', 'porno'}",25136
427,24709,24573,neat,"{'neat', 'neatest'}",25136
951,23913,24049,figure,"{'figures', 'figure', 'figured', 'figuring'}",25136
382,24482,24618,tired,{'tired'},25136
78,24786,24922,bearable,{'bearable'},25136
1129,24007,23871,tech,"{'tech', 'techs'}",25136
1239,23897,23761,rank,"{'ranks', 'ranking', 'rank', 'ranked'}",25136
295,24841,24705,subtitle,"{'subtitled', 'subtitles', 'subtitle'}",25136
276,24859,24724,tender,"{'tenders', 'tender'}",25135
426,24439,24574,milli,{'milli'},25135
562,24303,24438,flash,"{'flash', 'flashing', 'flashes', 'flashed'}",25135
23,24842,24977,shod,{'shod'},25135
239,24896,24761,Set,{'set'},25135
668,24197,24332,standard,"{'standard', 'standards'}",25135
424,24711,24576,ifye,{'ifying'},25135
1770,23096,23230,som,{'som'},25134
807,24327,24193,sigh,"{'sighed', 'sighs', 'sighing', 'sigh'}",25134
11542,13592,13458,real,"{'reals', 'real'}",25134
180,24954,24820,rivet,"{'riveted', 'rivets', 'rivet'}",25134
327,24807,24673,satisfying,{'satisfying'},25134
192,24674,24808,promising,{'promising'},25134
